customer_id,country,first_purchase_date,last_purchase_date,total_orders,active_months,total_products,total_quantity,lifetime_revenue,avg_order_value,recency_days
16590,United Kingdom,2010-10-21,2010-11-04,2,2,26,240,605.9,302.95,400
16591,United Kingdom,2011-10-02,2011-10-02,1,1,10,41,213.5,213.5,68
16592,United Kingdom,2009-12-18,2011-12-05,28,16,221,5504,7807.91,278.85,4
16593,United Kingdom,2009-12-05,2011-10-20,8,7,57,377,1071.14,133.89,50
16594,United Kingdom,2011-09-25,2011-09-25,1,1,53,64,181.09,181.09,75
16595,United Kingdom,2010-01-17,2011-10-09,5,5,337,1331,1757.75,351.55,61
16596,United Kingdom,2009-12-10,2011-11-24,4,4,23,227,579.63,144.91,15
16597,United Kingdom,2011-12-05,2011-12-05,1,1,7,184,90.04,90.04,4
16598,United Kingdom,2011-02-27,2011-02-27,1,1,10,73,145.05,145.05,285
16599,United Kingdom,2010-11-19,2010-11-19,1,1,12,159,172.8,172.8,385
16600,United Kingdom,2009-12-18,2011-12-05,13,9,106,2420,2153.41,165.65,4
16601,United Kingdom,2010-03-26,2011-10-30,3,3,59,388,675.83,225.28,40
16602,United Kingdom,2010-11-16,2011-11-03,2,2,37,429,763.33,381.66,36
16603,United Kingdom,2011-09-09,2011-09-26,2,1,34,480,482.47,241.24,74
16604,United Kingdom,2010-05-20,2010-05-26,2,1,10,175,432.45,216.22,562
16605,United Kingdom,2009-12-15,2009-12-15,1,1,1,144,60.48,60.48,724
16606,United Kingdom,2010-10-01,2010-10-31,2,1,16,148,357.66,178.83,404
16607,United Kingdom,2010-04-29,2011-11-22,25,17,212,4436,5706.87,228.27,17
16608,United Kingdom,2010-02-14,2010-09-12,2,2,94,612,1286.62,643.31,453
16609,United Kingdom,2011-04-01,2011-11-24,7,5,155,2420,5493.46,784.78,15
16610,United Kingdom,2011-05-04,2011-05-04,1,1,6,66,75.66,75.66,219
16611,United Kingdom,2010-03-10,2011-06-06,6,5,86,874,1785.13,297.52,186
16612,United Kingdom,2009-12-03,2011-11-07,9,8,105,1419,3245.43,360.6,32
16613,United Kingdom,2011-09-30,2011-09-30,1,1,30,293,618.59,618.59,70
16614,United Kingdom,2010-05-10,2011-06-10,3,3,37,349,1179.79,393.26,182
16615,United Kingdom,2010-03-23,2010-03-23,1,1,19,211,291.5,291.5,626
16616,United Kingdom,2011-07-05,2011-11-24,2,2,31,370,500.42,250.21,15
16617,United Kingdom,2011-04-18,2011-04-18,1,1,5,91,151.85,151.85,235
16618,United Kingdom,2011-01-21,2011-11-08,5,4,79,1363,2647.59,529.52,31
16619,United Kingdom,2010-02-22,2011-03-21,4,4,103,1055,1938.33,484.58,263
16620,United Kingdom,2009-12-01,2011-12-06,6,6,78,1146,1758.93,293.16,3
16621,United Kingdom,2011-03-07,2011-10-19,4,4,22,302,813.48,203.37,51
16622,United Kingdom,2010-06-14,2010-06-14,1,1,12,44,225.4,225.4,543
16623,United Kingdom,2010-04-26,2011-04-08,4,4,44,442,1015.24,253.81,245
16624,United Kingdom,2011-05-26,2011-09-20,2,2,44,488,810.57,405.28,80
16625,United Kingdom,2010-06-14,2011-03-10,5,5,82,1057,1654.03,330.81,274
16626,United Kingdom,2011-03-18,2011-12-09,17,8,86,2690,4413.1,259.59,0
16627,United Kingdom,2011-09-21,2011-09-21,1,1,20,162,322.8,322.8,79
16628,United Kingdom,2010-03-08,2011-11-10,7,7,84,1260,2318.1,331.16,29
16629,United Kingdom,2011-09-04,2011-09-27,2,1,58,489,408.63,204.32,73
16630,United Kingdom,2010-10-28,2010-10-28,1,1,4,72,106.8,106.8,407
16631,United Kingdom,2010-02-26,2010-08-15,7,6,46,775,1892.52,270.36,481
16632,United Kingdom,2010-05-07,2010-08-11,2,2,22,256,406.4,203.2,485
16633,United Kingdom,2011-04-19,2011-11-22,6,6,115,1138,2883.1,480.52,17
16634,United Kingdom,2010-01-21,2011-05-01,6,6,72,1321,1814.61,302.44,222
16635,United Kingdom,2010-10-29,2010-10-29,1,1,25,277,473.0,473.0,406
16636,United Kingdom,2010-03-03,2010-09-27,4,3,62,2186,3802.04,950.51,438
16637,United Kingdom,2011-04-28,2011-11-07,4,4,66,927,1154.47,288.62,32
16638,United Kingdom,2010-08-18,2011-11-17,15,10,130,1651,2430.53,162.04,22
16639,United Kingdom,2010-10-26,2011-11-08,4,4,76,751,1747.98,437.0,31
16640,United Kingdom,2010-11-07,2010-11-07,1,1,13,146,179.4,179.4,397
16641,United Kingdom,2010-01-07,2011-08-26,2,2,36,454,554.5,277.25,105
16642,United Kingdom,2010-10-20,2011-12-05,3,3,50,775,1077.45,359.15,4
16643,United Kingdom,2010-10-13,2011-04-08,2,2,48,553,923.11,461.56,245
16644,United Kingdom,2011-05-11,2011-06-15,2,2,62,826,833.78,416.89,177
16645,United Kingdom,2009-12-04,2009-12-04,1,1,14,117,160.39,160.39,735
16646,United Kingdom,2010-09-16,2010-09-16,1,1,29,1072,678.8,678.8,449
16647,United Kingdom,2010-06-13,2011-06-23,4,4,28,396,541.9,135.48,169
16648,United Kingdom,2010-04-28,2011-10-28,3,3,37,503,672.8,224.27,42
16649,United Kingdom,2010-07-07,2010-07-07,1,1,20,82,306.58,306.58,520
16650,United Kingdom,2010-07-08,2011-09-29,7,5,71,1511,1916.11,273.73,71
16651,United Kingdom,2010-05-02,2010-05-02,1,1,6,60,136.2,136.2,586
16652,United Kingdom,2010-03-17,2011-10-12,16,10,124,7477,17550.39,1096.9,58
16653,United Kingdom,2011-09-29,2011-11-23,2,2,67,733,1212.66,606.33,16
16654,United Kingdom,2010-04-06,2011-07-21,8,8,64,703,1711.47,213.93,141
16655,United Kingdom,2010-01-31,2011-11-22,13,12,408,3938,6423.26,494.1,17
16656,United Kingdom,2009-12-04,2011-11-17,30,21,22,15433,16833.17,561.11,22
16657,United Kingdom,2011-03-30,2011-11-30,4,3,158,1130,874.43,218.61,9
16658,United Kingdom,2010-03-30,2010-12-06,5,5,48,309,804.07,160.81,368
16659,United Kingdom,2011-06-03,2011-06-03,1,1,2,72,39.12,39.12,189
16660,United Kingdom,2010-01-14,2011-11-23,7,6,20,991,1879.55,268.51,16
16661,United Kingdom,2009-12-17,2010-06-17,4,4,50,364,932.76,233.19,540
16662,United Kingdom,2010-11-10,2010-11-10,1,1,28,35,151.05,151.05,394
16663,United Kingdom,2009-12-10,2009-12-10,1,1,1,100,165.0,165.0,729
16664,United Kingdom,2010-05-19,2010-05-19,1,1,8,24,109.2,109.2,569
16665,United Kingdom,2010-12-12,2010-12-12,1,1,9,59,135.4,135.4,362
16666,United Kingdom,2010-03-28,2011-11-20,2,2,42,354,217.71,108.86,19
16667,United Kingdom,2011-02-28,2011-10-02,2,2,52,236,567.18,283.59,68
16668,United Kingdom,2010-03-18,2011-11-24,13,12,28,773,862.42,66.34,15
16669,United Kingdom,2011-09-22,2011-11-16,2,2,140,871,1344.48,672.24,23
16670,United Kingdom,2009-12-10,2011-11-23,20,15,258,4534,8030.15,401.51,16
16671,United Kingdom,2011-06-28,2011-11-11,3,2,3,875,1692.27,564.09,28
16672,United Kingdom,2011-03-18,2011-12-07,20,9,22,2832,8134.94,406.75,2
16673,United Kingdom,2010-01-29,2010-01-29,1,1,19,95,171.13,171.13,679
16674,United Kingdom,2011-09-02,2011-10-16,2,2,89,181,304.24,152.12,54
16675,United Kingdom,2010-08-18,2010-09-24,2,2,21,296,608.86,304.43,441
16676,United Kingdom,2010-10-17,2011-11-06,6,6,106,927,2361.9,393.65,33
16677,United Kingdom,2010-02-25,2010-10-24,2,2,45,457,880.62,440.31,411
16678,United Kingdom,2011-03-02,2011-12-07,12,8,92,2397,3109.99,259.17,2
16679,United Kingdom,2010-06-10,2010-12-08,3,3,15,276,793.06,264.35,366
16680,United Kingdom,2010-06-23,2011-10-27,3,2,24,377,821.45,273.82,43
16681,United Kingdom,2010-03-08,2011-09-28,7,6,22,1492,1921.84,274.55,72
16682,United Kingdom,2011-06-05,2011-12-05,5,5,15,1040,1028.0,205.6,4
16683,United Kingdom,2010-06-24,2010-06-24,1,1,18,190,320.25,320.25,533
16684,United Kingdom,2009-12-07,2011-12-05,55,18,184,104810,147142.77,2675.32,4
16685,United Kingdom,2011-10-09,2011-10-09,2,1,60,396,324.24,162.12,61
16686,United Kingdom,2009-12-06,2011-10-23,16,14,549,3419,4881.07,305.07,47
16687,United Kingdom,2010-11-14,2010-11-14,1,1,8,141,157.63,157.63,390
16688,United Kingdom,2011-10-10,2011-12-08,4,3,52,804,1260.86,315.21,1
16689,United Kingdom,2011-09-18,2011-09-25,2,1,12,330,422.6,211.3,75
16690,United Kingdom,2010-09-14,2011-09-28,4,4,12,209,353.03,88.26,72
16691,United Kingdom,2010-05-27,2010-10-17,2,2,11,92,178.83,89.42,418
16692,United Kingdom,2010-09-24,2011-03-28,4,4,2,877,1764.7,441.18,256
16693,United Kingdom,2010-02-21,2011-10-02,5,5,149,658,1179.48,235.9,68
16694,United Kingdom,2009-12-16,2009-12-16,1,1,3,26,98.3,98.3,723
16695,United Kingdom,2010-05-27,2010-05-27,2,1,30,184,191.9,95.95,561
16696,United Kingdom,2011-04-05,2011-07-27,4,3,7,146,657.9,164.48,135
16697,United Kingdom,2011-04-12,2011-04-12,1,1,20,27,112.75,112.75,241
16698,United Kingdom,2011-03-31,2011-04-27,2,2,4,840,1998.0,999.0,226
16699,United Kingdom,2009-12-04,2010-11-24,7,6,51,640,994.6,142.09,380
16700,United Kingdom,2009-12-02,2011-12-01,25,21,263,6882,9167.71,366.71,8
16701,United Kingdom,2009-12-01,2011-12-01,26,19,154,11046,9916.73,381.41,8
16702,United Kingdom,2009-12-07,2010-10-20,4,4,83,690,1109.53,277.38,415
16704,United Kingdom,2010-02-05,2010-03-31,2,2,50,433,664.16,332.08,618
16705,United Kingdom,2009-12-09,2011-12-09,42,19,399,22301,43515.05,1036.07,0
16706,United Kingdom,2011-08-17,2011-11-02,3,3,108,249,531.35,177.12,37
16707,United Kingdom,2010-03-09,2010-11-04,4,4,64,396,533.41,133.35,400
16708,United Kingdom,2011-10-25,2011-10-25,1,1,27,285,656.63,656.63,45
16709,United Kingdom,2009-12-09,2011-09-16,14,11,220,3261,9056.01,646.86,84
16710,United Kingdom,2009-12-04,2011-11-20,22,14,541,4366,6291.77,285.99,19
16711,United Kingdom,2009-12-02,2011-12-06,9,8,26,1212,2868.48,318.72,3
16712,United Kingdom,2010-11-03,2011-11-30,13,7,300,2071,4225.22,325.02,9
16713,United Kingdom,2009-12-15,2011-11-21,32,19,541,8671,14529.99,454.06,18
16714,United Kingdom,2010-02-07,2011-01-26,3,2,94,827,1482.33,494.11,317
16715,United Kingdom,2010-05-26,2011-09-22,2,2,27,1174,625.52,312.76,78
16716,United Kingdom,2010-03-19,2011-03-18,3,3,7,912,2149.68,716.56,266
16717,United Kingdom,2009-12-07,2011-11-16,14,9,274,3220,6970.93,497.92,23
16718,United Kingdom,2009-12-06,2010-12-05,5,5,123,2331,3612.13,722.43,369
16719,United Kingdom,2009-12-13,2011-11-25,14,14,203,2452,3939.35,281.38,14
16720,United Kingdom,2009-12-17,2011-11-13,3,3,129,454,566.74,188.91,26
16721,United Kingdom,2011-03-22,2011-03-22,1,1,37,172,292.47,292.47,262
16722,United Kingdom,2009-12-03,2011-11-22,22,19,145,8580,8989.08,408.59,17
16723,United Kingdom,2009-12-04,2011-09-09,4,4,108,958,1231.36,307.84,91
16724,United Kingdom,2010-10-31,2010-10-31,1,1,17,69,147.35,147.35,404
16725,United Kingdom,2009-12-13,2011-02-10,13,7,241,763,1808.96,139.15,302
16726,United Kingdom,2010-10-24,2011-11-13,7,6,150,1323,2063.88,294.84,26
16727,United Kingdom,2010-01-20,2010-12-10,4,4,158,1066,1377.77,344.44,364
16728,United Kingdom,2011-03-20,2011-10-24,4,4,218,671,1048.28,262.07,46
16729,United Kingdom,2011-04-12,2011-11-01,21,8,233,5718,7202.01,342.95,38
16730,United Kingdom,2011-01-24,2011-10-18,3,3,75,994,743.11,247.7,52
16731,United Kingdom,2010-03-01,2010-03-01,1,1,40,124,170.3,170.3,648
16732,United Kingdom,2009-12-08,2011-11-08,4,4,199,2414,4387.64,1096.91,31
16733,United Kingdom,2010-06-28,2010-06-28,1,1,12,112,259.68,259.68,529
16734,United Kingdom,2011-08-17,2011-10-18,3,2,44,345,646.76,215.59,52
16735,United Kingdom,2009-12-08,2011-09-22,14,10,178,4240,6217.41,444.1,78
16736,United Kingdom,2009-12-03,2010-07-22,5,3,116,1050,2956.56,591.31,505
16737,United Kingdom,2010-05-11,2011-10-17,2,2,1,576,835.2,417.6,53
16738,United Kingdom,2011-02-15,2011-02-15,1,1,1,3,3.75,3.75,297
16739,United Kingdom,2010-06-21,2011-06-16,2,2,33,391,786.43,393.22,176
16740,United Kingdom,2010-11-09,2010-11-09,1,1,30,110,226.91,226.91,395
16741,United Kingdom,2010-03-24,2010-03-24,1,1,11,81,173.06,173.06,625
16742,United Kingdom,2009-12-16,2010-08-04,13,8,50,2557,2334.97,179.61,492
16743,United Kingdom,2010-04-22,2011-11-10,14,12,118,3707,4212.15,300.87,29
16744,United Kingdom,2011-06-19,2011-11-28,7,5,198,798,1291.91,184.56,11
16745,United Kingdom,2011-02-01,2011-09-14,17,8,148,6719,7180.7,422.39,86
16746,United Kingdom,2009-12-04,2011-12-05,42,22,389,11898,18045.05,429.64,4
16747,United Kingdom,2011-10-03,2011-11-02,2,2,34,583,836.06,418.03,37
16748,United Kingdom,2009-12-10,2011-11-22,14,12,55,2127,3637.33,259.81,17
16749,United Kingdom,2009-12-15,2010-04-27,2,2,53,1910,4157.88,2078.94,591
16750,United Kingdom,2011-04-21,2011-10-26,5,5,74,214,623.93,124.79,44
16751,United Kingdom,2011-11-09,2011-11-09,1,1,24,1031,1764.72,1764.72,30
16752,United Kingdom,2010-12-02,2010-12-02,1,1,9,108,415.0,415.0,372
16753,United Kingdom,2011-10-12,2011-10-12,1,1,34,189,223.92,223.92,58
16754,United Kingdom,2010-03-08,2010-12-02,29,9,38,67831,67502.47,2327.67,372
16755,United Kingdom,2009-12-09,2011-08-17,7,7,219,1985,2864.68,409.24,114
16756,United Kingdom,2010-03-09,2011-05-09,7,7,64,707,1312.37,187.48,214
16757,United Kingdom,2010-10-26,2011-01-25,2,2,13,180,270.48,135.24,318
16758,United Kingdom,2011-10-05,2011-10-05,1,1,22,203,369.34,369.34,65
16759,United Kingdom,2011-11-09,2011-12-02,3,2,40,609,789.79,263.26,7
16760,United Kingdom,2010-10-05,2010-10-05,1,1,17,168,228.0,228.0,430
16761,United Kingdom,2011-09-04,2011-09-04,1,1,13,341,316.62,316.62,96
16762,United Kingdom,2011-07-18,2011-11-20,3,3,51,480,1207.24,402.41,19
16763,United Kingdom,2009-12-01,2011-05-25,2,2,44,492,964.7,482.35,198
16764,United Kingdom,2011-07-19,2011-12-06,13,6,209,1253,2790.95,214.69,3
16765,United Kingdom,2010-11-22,2011-02-18,2,2,52,311,454.75,227.38,294
16766,United Kingdom,2011-03-11,2011-03-11,2,1,17,536,1145.6,572.8,273
16767,United Kingdom,2010-04-28,2011-11-09,15,12,208,7099,8052.41,536.83,30
16768,United Kingdom,2009-12-07,2011-10-23,9,9,108,774,1698.57,188.73,47
16769,United Kingdom,2009-12-14,2011-03-24,4,3,76,295,1117.05,279.26,260
16770,United Kingdom,2010-08-22,2011-10-13,9,8,202,1108,1909.73,212.19,57
16771,United Kingdom,2009-12-09,2011-11-06,10,10,302,2290,3921.1,392.11,33
16772,United Kingdom,2009-12-18,2010-10-12,3,3,54,687,3698.05,1232.68,423
16773,United Kingdom,2009-12-06,2011-10-13,3,3,53,252,421.24,140.41,57
16774,United Kingdom,2010-02-16,2011-10-03,8,8,89,774,1567.48,195.94,67
16775,United Kingdom,2010-09-23,2011-11-29,16,13,132,1019,3052.74,190.8,10
16776,United Kingdom,2010-10-20,2011-10-10,2,2,105,435,592.51,296.26,60
16777,United Kingdom,2010-03-17,2011-09-20,5,5,125,470,1292.18,258.44,80
16778,United Kingdom,2011-03-10,2011-09-26,2,2,16,194,245.94,122.97,74
16779,United Kingdom,2009-12-03,2011-12-07,53,24,293,19544,33165.94,625.77,2
16780,United Kingdom,2010-10-28,2011-08-31,3,3,73,352,596.4,198.8,100
16781,United Kingdom,2010-02-08,2010-12-02,2,2,36,305,934.25,467.12,372
16782,United Kingdom,2009-12-09,2011-11-29,38,19,575,4112,10000.32,263.17,10
16783,United Kingdom,2010-09-29,2010-09-29,1,1,25,163,391.95,391.95,436
16784,United Kingdom,2010-03-28,2011-11-20,5,5,138,494,892.33,178.47,19
16785,United Kingdom,2010-10-26,2010-10-26,1,1,35,313,533.78,533.78,409
16786,United Kingdom,2010-11-11,2010-11-11,1,1,1,72,51.84,51.84,393
16787,United Kingdom,2010-01-10,2010-11-07,4,4,102,472,1017.53,254.38,397
16788,United Kingdom,2010-02-07,2011-08-08,5,5,347,964,1927.28,385.46,123
16789,United Kingdom,2011-12-01,2011-12-01,1,1,5,32,80.8,80.8,8
16790,United Kingdom,2011-11-02,2011-12-06,6,2,88,898,1545.62,257.6,3
16791,United Kingdom,2009-12-03,2011-11-10,15,13,392,1853,3944.88,262.99,29
16792,United Kingdom,2010-01-04,2011-03-02,5,4,90,324,623.46,124.69,282
16793,United Kingdom,2011-10-13,2011-10-13,1,1,16,146,243.84,243.84,57
16794,United Kingdom,2010-03-25,2011-12-08,15,11,244,1575,2050.68,136.71,1
16795,United Kingdom,2010-01-25,2010-12-09,3,3,306,1453,2477.29,825.76,365
16796,United Kingdom,2011-09-11,2011-09-11,1,1,18,186,305.62,305.62,89
16797,United Kingdom,2009-12-02,2010-11-11,5,5,289,898,1802.02,360.4,393
16798,United Kingdom,2009-12-10,2010-06-03,3,3,141,205,841.16,280.39,554
16799,United Kingdom,2010-09-12,2010-10-03,2,2,81,162,452.78,226.39,432
16800,United Kingdom,2011-11-28,2011-11-28,1,1,148,524,1162.65,1162.65,11
16801,United Kingdom,2011-03-11,2011-06-29,4,3,72,493,1594.23,398.56,163
16802,United Kingdom,2009-12-09,2010-01-29,2,2,48,369,582.61,291.3,679
16803,United Kingdom,2011-10-05,2011-10-05,1,1,24,245,332.3,332.3,65
16804,United Kingdom,2011-03-14,2011-11-16,3,2,59,246,536.99,179.0,23
16805,United Kingdom,2009-12-14,2011-06-19,4,4,212,1119,1076.34,269.08,173
16806,United Kingdom,2011-04-14,2011-08-28,4,4,67,355,736.21,184.05,103
16807,United Kingdom,2010-03-26,2011-07-20,6,6,107,1433,2123.88,353.98,142
16808,United Kingdom,2011-03-10,2011-09-01,2,2,21,196,288.42,144.21,99
16809,United Kingdom,2010-04-13,2011-11-16,9,9,113,1093,1727.43,191.94,23
16810,United Kingdom,2010-10-15,2011-05-31,2,2,34,372,842.04,421.02,192
16811,United Kingdom,2011-11-22,2011-12-05,2,2,26,477,547.07,273.54,4
16812,United Kingdom,2010-11-22,2010-12-14,4,2,98,1116,2392.0,598.0,360
16813,United Kingdom,2011-05-19,2011-12-01,10,7,248,1501,1652.18,165.22,8
16814,United Kingdom,2010-04-11,2011-11-25,36,19,246,4945,12188.24,338.56,14
16815,United Kingdom,2010-06-21,2010-09-12,2,2,66,237,406.02,203.01,453
16816,United Kingdom,2010-12-16,2011-08-28,4,4,28,274,417.06,104.26,103
16817,United Kingdom,2010-10-04,2011-12-07,13,9,107,1565,2804.9,215.76,2
16818,United Kingdom,2011-05-18,2011-11-29,11,6,172,2164,3349.57,304.51,10
16819,United Kingdom,2010-08-31,2010-08-31,2,1,17,253,182.59,91.3,465
16820,United Kingdom,2011-09-05,2011-09-05,1,1,26,307,497.61,497.61,95
16821,United Kingdom,2010-11-23,2010-11-23,1,1,7,13,113.35,113.35,381
16822,United Kingdom,2010-01-22,2010-01-22,1,1,11,171,181.39,181.39,686
16823,United Kingdom,2009-12-02,2011-04-26,7,6,149,1166,2243.09,320.44,227
16824,United Kingdom,2010-11-11,2011-11-24,3,3,34,390,686.24,228.75,15
16825,United Kingdom,2010-06-23,2011-11-01,5,5,48,1297,1826.89,365.38,38
16826,United Kingdom,2011-10-19,2011-10-19,1,1,22,158,341.7,341.7,51
16827,United Kingdom,2010-04-29,2010-11-11,5,4,9,124,387.18,77.44,393
16828,United Kingdom,2011-08-19,2011-08-19,1,1,7,58,113.5,113.5,112
16829,United Kingdom,2010-11-16,2011-07-06,2,2,25,215,513.32,256.66,156
16830,United Kingdom,2009-12-13,2011-11-01,4,4,65,699,1207.5,301.88,38
16831,United Kingdom,2010-05-24,2010-05-24,1,1,6,48,91.8,91.8,564
16832,United Kingdom,2010-09-07,2011-06-08,5,4,19,179,417.61,83.52,184
16833,United Kingdom,2010-03-26,2011-12-08,6,5,87,878,2409.04,401.51,1
16834,United Kingdom,2010-02-03,2011-04-26,2,2,43,760,898.96,449.48,227
16835,United Kingdom,2010-05-19,2011-08-03,6,6,58,515,1538.41,256.4,128
16836,United Kingdom,2010-05-14,2011-10-31,4,4,42,539,782.37,195.59,39
16837,United Kingdom,2011-04-08,2011-11-08,11,5,123,1563,3170.98,288.27,31
16838,United Kingdom,2010-02-14,2011-05-26,4,4,53,509,1159.61,289.9,197
16839,United Kingdom,2010-02-11,2011-12-01,44,20,132,11527,22310.49,507.06,8
16840,United Kingdom,2010-02-03,2010-04-15,2,2,9,117,139.85,69.92,603
16841,United Kingdom,2010-01-12,2011-11-03,12,11,187,3478,4006.06,333.84,36
16842,United Kingdom,2011-02-10,2011-08-31,3,3,45,693,1264.19,421.4,100
16843,United Kingdom,2009-12-10,2011-10-28,35,17,317,18502,19571.43,559.18,42
16844,United Kingdom,2010-05-06,2010-05-26,2,1,26,281,614.34,307.17,562
16845,United Kingdom,2010-03-31,2010-03-31,1,1,20,167,253.88,253.88,618
16846,United Kingdom,2010-03-10,2011-10-20,3,3,47,517,842.41,280.8,50
16847,United Kingdom,2010-03-31,2011-10-27,2,2,37,255,614.89,307.44,43
16848,United Kingdom,2010-10-03,2011-10-18,4,3,75,780,1411.62,352.9,52
16849,United Kingdom,2011-06-06,2011-06-06,1,1,8,33,124.57,124.57,186
16850,United Kingdom,2011-01-10,2011-01-10,1,1,19,249,332.41,332.41,333
16851,United Kingdom,2011-10-19,2011-12-05,3,2,17,271,342.45,114.15,4
16852,United Kingdom,2011-06-16,2011-11-29,2,2,9,56,144.91,72.46,10
16854,United Kingdom,2010-03-09,2010-10-18,2,2,72,997,1408.96,704.48,417
16855,United Kingdom,2011-10-27,2011-11-16,2,2,19,164,328.4,164.2,23
16856,United Kingdom,2010-09-23,2011-11-25,3,3,16,171,358.49,119.5,14
16857,United Kingdom,2010-09-23,2010-09-23,1,1,11,168,352.8,352.8,442
16858,United Kingdom,2009-12-15,2010-12-06,10,9,75,1514,4668.28,466.83,368
16859,United Kingdom,2010-03-04,2011-07-18,7,6,87,1899,1932.41,276.06,144
16860,United Kingdom,2010-02-15,2010-09-13,3,3,35,625,1610.62,536.87,452
16861,United Kingdom,2010-07-19,2011-10-11,5,4,39,616,946.59,189.32,59
16862,United Kingdom,2010-01-07,2010-06-10,4,3,34,513,662.33,165.58,547
16863,United Kingdom,2010-10-26,2011-11-08,3,3,43,745,998.52,332.84,31
16864,United Kingdom,2010-04-20,2010-10-01,2,2,17,283,409.25,204.62,434
16865,United Kingdom,2010-11-03,2010-11-03,1,1,15,157,130.95,130.95,401
16866,United Kingdom,2011-07-01,2011-07-22,3,1,10,60,207.74,69.25,140
16867,United Kingdom,2010-01-19,2010-01-19,1,1,6,58,76.74,76.74,689
16868,United Kingdom,2010-04-25,2010-11-10,3,3,47,112,384.56,128.19,394
16869,United Kingdom,2011-06-17,2011-11-17,4,3,113,583,817.12,204.28,22
16870,United Kingdom,2010-08-27,2010-08-27,1,1,28,278,450.16,450.16,469
16871,United Kingdom,2011-03-14,2011-11-17,6,4,131,1253,2812.34,468.72,22
16872,United Kingdom,2010-09-02,2011-09-23,6,5,12,1079,1213.13,202.19,77
16873,United Kingdom,2010-02-09,2011-12-05,12,11,252,8601,14617.39,1218.12,4
16874,United Kingdom,2010-11-25,2010-11-25,1,1,31,78,209.89,209.89,379
16875,United Kingdom,2010-01-05,2011-10-03,11,9,161,2099,4234.53,384.96,67
16876,United Kingdom,2010-11-01,2010-11-01,1,1,32,181,136.01,136.01,403
16877,United Kingdom,2011-05-15,2011-11-27,6,4,111,458,846.62,141.1,12
16878,United Kingdom,2011-09-16,2011-09-16,1,1,3,12,13.3,13.3,84
16880,United Kingdom,2010-08-03,2011-11-09,8,6,130,904,1813.21,226.65,30
16881,United Kingdom,2011-10-04,2011-10-04,1,1,1,600,432.0,432.0,66
16882,United Kingdom,2011-01-26,2011-10-04,3,3,39,424,705.12,235.04,66
16883,United Kingdom,2009-12-04,2011-06-05,19,8,159,1070,2374.09,124.95,187
16884,United Kingdom,2010-05-18,2011-11-02,4,3,64,520,1070.97,267.74,37
16885,United Kingdom,2010-11-19,2011-11-24,4,4,120,357,683.35,170.84,15
16886,United Kingdom,2010-09-09,2010-09-09,1,1,8,48,134.0,134.0,456
16887,United Kingdom,2009-12-01,2011-11-04,3,3,94,423,658.17,219.39,35
16888,United Kingdom,2010-01-07,2010-11-04,3,3,44,145,434.2,144.73,400
16889,United Kingdom,2010-05-23,2011-05-29,6,6,163,1611,2526.65,421.11,194
16890,United Kingdom,2010-05-06,2010-08-20,3,2,16,241,277.91,92.64,476
16891,United Kingdom,2009-12-04,2011-12-08,11,10,335,738,1945.2,176.84,1
16892,United Kingdom,2009-12-08,2011-12-08,7,5,119,367,754.75,107.82,1
16893,United Kingdom,2010-11-28,2010-12-08,2,2,79,178,395.4,197.7,366
16894,United Kingdom,2010-06-22,2010-07-25,3,2,186,503,1306.96,435.65,502
16895,United Kingdom,2010-02-12,2011-10-06,5,5,135,421,1102.9,220.58,64
16896,United Kingdom,2010-06-02,2010-06-02,1,1,18,18,103.95,103.95,555
16897,United Kingdom,2011-01-30,2011-02-13,2,2,37,73,289.78,144.89,299
16898,United Kingdom,2010-05-12,2011-11-13,5,5,223,789,997.29,199.46,26
16899,United Kingdom,2010-11-07,2011-12-02,8,7,101,811,1695.77,211.97,7
16900,United Kingdom,2011-10-07,2011-11-23,3,2,77,832,882.16,294.05,16
16901,United Kingdom,2009-12-10,2009-12-10,1,1,23,42,204.26,204.26,729
16902,United Kingdom,2011-08-15,2011-08-15,1,1,43,629,1706.88,1706.88,116
16903,United Kingdom,2010-10-20,2011-11-10,3,3,148,717,1041.75,347.25,29
16904,United Kingdom,2010-10-24,2011-12-05,20,12,482,2735,4995.26,249.76,4
16905,United Kingdom,2009-12-10,2011-12-04,17,14,170,2019,4958.67,291.69,5
16906,United Kingdom,2010-05-13,2011-09-19,7,6,179,589,1410.07,201.44,81
16907,United Kingdom,2010-07-01,2011-11-10,9,9,109,518,1650.81,183.42,29
16908,United Kingdom,2009-12-17,2009-12-17,1,1,20,61,252.59,252.59,722
16909,United Kingdom,2011-09-28,2011-09-28,1,1,18,436,379.14,379.14,72
16910,United Kingdom,2011-09-09,2011-12-05,8,4,318,884,1508.96,188.62,4
16911,United Kingdom,2010-02-16,2010-03-14,2,2,30,161,255.25,127.62,635
16912,United Kingdom,2009-12-09,2011-11-11,15,10,130,1689,4460.51,297.37,28
16913,United Kingdom,2010-02-26,2011-02-22,3,2,18,229,423.91,141.3,290
16914,United Kingdom,2011-11-03,2011-11-03,1,1,25,112,183.76,183.76,36
16915,United Kingdom,2010-05-19,2011-11-30,11,11,54,190,1543.18,140.29,9
16916,United Kingdom,2010-10-20,2011-11-16,4,4,179,749,1092.55,273.14,23
16917,United Kingdom,2010-03-17,2011-03-08,2,2,45,792,1851.88,925.94,276
