"customer_id","country","lifetime_revenue","total_orders","days_since_last_purchase","r_score","f_score","m_score","rfm_total_score","segment"
14579,United Kingdom,105.56,1,432,5,1,1,7,New Customers
15340,United Kingdom,105.5,1,561,5,1,1,7,New Customers
17328,United Kingdom,104.7,1,673,5,1,1,7,New Customers
16547,United Kingdom,104.26,1,546,5,1,1,7,New Customers
16896,United Kingdom,103.95,1,555,5,1,1,7,New Customers
15924,United Kingdom,102.82,1,731,5,1,1,7,New Customers
18124,United Kingdom,102.65,1,472,5,1,1,7,New Customers
13829,United Kingdom,102.0,1,421,5,1,1,7,New Customers
15486,United Kingdom,102.0,1,527,5,1,1,7,New Customers
16944,United Kingdom,101.36,1,609,5,1,1,7,New Customers
17741,United Kingdom,101.1,2,406,4,2,1,7,Potential Loyalists
17224,United Kingdom,100.86,1,501,5,1,1,7,New Customers
16694,United Kingdom,98.3,1,723,5,1,1,7,New Customers
17395,United Kingdom,97.5,1,508,5,1,1,7,New Customers
12652,Germany,97.05,1,434,5,1,1,7,New Customers
13793,United Kingdom,96.0,1,646,5,1,1,7,New Customers
14833,United Kingdom,94.8,1,498,5,1,1,7,New Customers
15868,United Kingdom,94.53,1,583,5,1,1,7,New Customers
14394,United Kingdom,93.8,1,564,5,1,1,7,New Customers
15305,United Kingdom,93.6,1,555,5,1,1,7,New Customers
15082,United Kingdom,93.35,1,668,5,1,1,7,New Customers
12992,United Kingdom,93.35,1,725,5,1,1,7,New Customers
16196,United Kingdom,93.3,1,488,5,1,1,7,New Customers
16831,United Kingdom,91.8,1,564,5,1,1,7,New Customers
13392,United Kingdom,91.14,1,677,5,1,1,7,New Customers
14786,United Kingdom,90.96,1,550,5,1,1,7,New Customers
14435,United Kingdom,90.42,1,501,5,1,1,7,New Customers
15686,United Kingdom,90.0,1,420,5,1,1,7,New Customers
16061,United Kingdom,89.65,1,431,5,1,1,7,New Customers
13222,United Kingdom,88.5,1,577,5,1,1,7,New Customers
16564,United Kingdom,87.8,1,569,5,1,1,7,New Customers
17606,United Kingdom,87.3,1,737,5,1,1,7,New Customers
13180,United Kingdom,86.1,1,607,5,1,1,7,New Customers
12774,Netherlands,83.7,1,535,5,1,1,7,New Customers
14347,United Kingdom,82.6,1,736,5,1,1,7,New Customers
13469,United Kingdom,82.4,1,653,5,1,1,7,New Customers
16028,United Kingdom,82.2,1,595,5,1,1,7,New Customers
17008,United Kingdom,81.36,1,429,5,1,1,7,New Customers
14717,United Kingdom,81.3,1,733,5,1,1,7,New Customers
17336,United Kingdom,81.12,1,472,5,1,1,7,New Customers
15833,United Kingdom,80.4,1,737,5,1,1,7,New Customers
16165,United Kingdom,79.9,1,505,5,1,1,7,New Customers
14190,United Kingdom,79.9,1,666,5,1,1,7,New Customers
14007,United Kingdom,79.48,1,512,5,1,1,7,New Customers
16867,United Kingdom,76.74,1,689,5,1,1,7,New Customers
14613,United Kingdom,76.32,1,680,5,1,1,7,New Customers
13219,United Kingdom,76.23,1,618,5,1,1,7,New Customers
17192,United Kingdom,75.28,1,536,5,1,1,7,New Customers
17944,United Kingdom,74.99,1,423,5,1,1,7,New Customers
13105,United Kingdom,72.0,1,436,5,1,1,7,New Customers
16459,United Kingdom,71.79,1,729,5,1,1,7,New Customers
16970,United Kingdom,71.4,1,626,5,1,1,7,New Customers
12861,United Kingdom,68.25,1,619,5,1,1,7,New Customers
17249,United Kingdom,68.03,1,428,5,1,1,7,New Customers
16238,United Kingdom,63.66,1,422,5,1,1,7,New Customers
17216,United Kingdom,63.6,1,554,5,1,1,7,New Customers
15470,United Kingdom,63.42,1,575,5,1,1,7,New Customers
14650,United Kingdom,62.5,1,589,5,1,1,7,New Customers
13380,United Kingdom,62.4,1,432,5,1,1,7,New Customers
13818,United Kingdom,61.28,1,429,5,1,1,7,New Customers
15375,United Kingdom,60.96,1,690,5,1,1,7,New Customers
16605,United Kingdom,60.48,1,724,5,1,1,7,New Customers
15250,United Kingdom,60.0,1,640,5,1,1,7,New Customers
15371,United Kingdom,59.4,1,662,5,1,1,7,New Customers
14384,United Kingdom,58.5,1,500,5,1,1,7,New Customers
15685,United Kingdom,55.98,1,450,5,1,1,7,New Customers
17494,United Kingdom,54.7,1,501,5,1,1,7,New Customers
12860,United Kingdom,54.22,1,693,5,1,1,7,New Customers
13306,United Kingdom,53.65,1,430,5,1,1,7,New Customers
17599,United Kingdom,52.05,1,477,5,1,1,7,New Customers
12568,Germany,52.0,1,644,5,1,1,7,New Customers
14743,United Kingdom,50.48,1,592,5,1,1,7,New Customers
13022,Belgium,50.3,1,429,5,1,1,7,New Customers
16530,United Kingdom,48.35,1,668,5,1,1,7,New Customers
13438,United Kingdom,46.5,1,547,5,1,1,7,New Customers
15698,United Kingdom,46.2,1,624,5,1,1,7,New Customers
15672,United Kingdom,45.3,1,725,5,1,1,7,New Customers
13913,United Kingdom,42.22,1,506,5,1,1,7,New Customers
13906,United Kingdom,42.0,1,409,5,1,1,7,New Customers
16219,United Kingdom,40.8,1,500,5,1,1,7,New Customers
14266,United Kingdom,40.56,1,428,5,1,1,7,New Customers
14086,United Kingdom,39.95,1,462,5,1,1,7,New Customers
15455,United Kingdom,38.25,1,597,5,1,1,7,New Customers
15693,United Kingdom,37.5,1,659,5,1,1,7,New Customers
17352,United Kingdom,36.25,1,696,5,1,1,7,New Customers
14993,United Kingdom,36.13,1,563,5,1,1,7,New Customers
16417,United Kingdom,35.7,1,492,5,1,1,7,New Customers
17533,United Kingdom,34.8,1,434,5,1,1,7,New Customers
15871,United Kingdom,33.1,1,437,5,1,1,7,New Customers
16941,United Kingdom,33.0,1,611,5,1,1,7,New Customers
14977,United Kingdom,31.93,1,725,5,1,1,7,New Customers
17129,United Kingdom,31.85,1,520,5,1,1,7,New Customers
14144,United Kingdom,30.6,1,486,5,1,1,7,New Customers
16548,United Kingdom,30.15,1,599,5,1,1,7,New Customers
15575,United Kingdom,30.1,1,619,5,1,1,7,New Customers
16454,United Kingdom,29.95,3,64,3,3,1,7,Loyal Customers
17319,United Kingdom,29.1,1,669,5,1,1,7,New Customers
12776,Portugal,27.5,1,667,5,1,1,7,New Customers
15284,United Kingdom,24.75,1,500,5,1,1,7,New Customers
14610,United Kingdom,24.35,2,395,4,2,1,7,Potential Loyalists
13112,United Kingdom,20.6,1,541,5,1,1,7,New Customers
15999,United Kingdom,20.4,1,735,5,1,1,7,New Customers
13163,United Kingdom,17.65,1,610,5,1,1,7,New Customers
14580,United Kingdom,14.85,1,518,5,1,1,7,New Customers
14900,United Kingdom,13.92,1,522,5,1,1,7,New Customers
16537,United Kingdom,10.55,1,641,5,1,1,7,New Customers
18115,United Kingdom,9.7,1,697,5,1,1,7,New Customers
15040,United Kingdom,7.49,1,541,5,1,1,7,New Customers
15913,United Kingdom,6.3,1,534,5,1,1,7,New Customers
13788,United Kingdom,3.75,1,505,5,1,1,7,New Customers
14095,United Kingdom,2.95,1,722,5,1,1,7,New Customers
16800,United Kingdom,1162.65,1,11,1,2,3,6,Hibernating
17727,United Kingdom,1060.25,1,15,1,2,3,6,Hibernating
12953,United Kingdom,828.81,2,9,1,2,3,6,Hibernating
12713,Germany,794.55,1,0,1,2,3,6,Hibernating
15239,United Kingdom,780.59,2,10,1,2,3,6,Hibernating
15773,United Kingdom,774.52,2,5,1,2,3,6,Hibernating
17466,United Kingdom,763.28,2,10,1,2,3,6,Hibernating
17425,United Kingdom,759.17,2,19,1,2,3,6,Hibernating
17387,United Kingdom,746.81,2,19,1,2,3,6,Hibernating
15919,United Kingdom,739.77,2,19,1,2,3,6,Hibernating
15274,United Kingdom,716.57,2,4,1,2,3,6,Hibernating
16364,United Kingdom,705.79,2,11,1,2,3,6,Hibernating
12465,Belgium,682.19,2,17,1,2,3,6,Hibernating
13430,United Kingdom,679.45,2,18,1,2,3,6,Hibernating
13040,United Kingdom,676.99,2,8,1,2,3,6,Hibernating
13596,United Kingdom,664.11,2,5,1,2,3,6,Hibernating
13496,United Kingdom,653.33,2,10,1,2,3,6,Hibernating
14664,United Kingdom,636.24,2,19,1,2,3,6,Hibernating
12658,Germany,632.05,1,18,1,2,3,6,Hibernating
13822,United Kingdom,632.0,2,5,1,2,3,6,Hibernating
13525,United Kingdom,628.78,2,14,1,2,3,6,Hibernating
13914,United Kingdom,626.45,2,11,1,2,3,6,Hibernating
14594,United Kingdom,618.33,2,7,1,2,3,6,Hibernating
16311,United Kingdom,616.26,2,17,1,2,3,6,Hibernating
14636,United Kingdom,609.85,2,36,2,2,2,6,Needs Attention
15158,United Kingdom,606.02,2,45,2,2,2,6,Needs Attention
12944,United Kingdom,604.51,2,35,2,2,2,6,Needs Attention
12556,Spain,599.56,2,50,2,2,2,6,Needs Attention
14569,United Kingdom,597.33,4,1,1,3,2,6,Hibernating
17658,United Kingdom,595.42,2,25,2,2,2,6,Needs Attention
13558,United Kingdom,594.52,4,5,1,3,2,6,Hibernating
15524,United Kingdom,591.4,2,24,2,2,2,6,Needs Attention
17014,United Kingdom,583.43,3,8,1,3,2,6,Hibernating
16596,United Kingdom,579.63,4,15,1,3,2,6,Hibernating
15830,United Kingdom,576.0,1,37,2,2,2,6,Needs Attention
17557,United Kingdom,575.46,4,14,1,3,2,6,Hibernating
17274,United Kingdom,573.22,2,35,2,2,2,6,Needs Attention
15821,United Kingdom,570.96,2,44,2,2,2,6,Needs Attention
15344,United Kingdom,563.94,3,0,1,3,2,6,Hibernating
15597,United Kingdom,563.37,2,35,2,2,2,6,Needs Attention
16936,United Kingdom,548.29,2,25,2,2,2,6,Needs Attention
15598,United Kingdom,548.02,2,53,2,2,2,6,Needs Attention
17637,United Kingdom,547.06,2,31,2,2,2,6,Needs Attention
17520,United Kingdom,546.81,1,53,2,2,2,6,Needs Attention
17447,United Kingdom,541.53,2,40,2,2,2,6,Needs Attention
13207,United Kingdom,535.86,4,15,1,3,2,6,Hibernating
13594,United Kingdom,533.32,2,52,2,2,2,6,Needs Attention
16406,United Kingdom,528.36,3,18,1,3,2,6,Hibernating
15467,United Kingdom,524.88,3,9,1,3,2,6,Hibernating
17712,United Kingdom,522.91,1,44,2,2,2,6,Needs Attention
16413,United Kingdom,522.03,2,56,2,2,2,6,Needs Attention
12571,France,519.61,2,39,2,2,2,6,Needs Attention
18205,United Kingdom,517.36,2,36,2,2,2,6,Needs Attention
17510,United Kingdom,514.56,2,24,2,2,2,6,Needs Attention
14158,United Kingdom,507.66,1,40,2,2,2,6,Needs Attention
17384,United Kingdom,507.55,3,19,1,3,2,6,Hibernating
13247,United Kingdom,501.12,4,17,1,3,2,6,Hibernating
13816,Germany,499.67,2,23,2,2,2,6,Needs Attention
14968,United Kingdom,497.49,2,30,2,2,2,6,Needs Attention
13732,United Kingdom,491.86,1,28,2,2,2,6,Needs Attention
15000,United Kingdom,490.52,1,47,2,2,2,6,Needs Attention
14416,United Kingdom,490.22,2,22,2,2,2,6,Needs Attention
12920,United Kingdom,486.64,4,17,1,3,2,6,Hibernating
16999,United Kingdom,484.82,2,23,2,2,2,6,Needs Attention
18216,United Kingdom,481.75,1,31,2,2,2,6,Needs Attention
13176,United Kingdom,481.49,1,46,2,2,2,6,Needs Attention
16024,United Kingdom,478.71,3,12,1,3,2,6,Hibernating
13428,United Kingdom,478.54,3,10,1,3,2,6,Hibernating
15277,United Kingdom,476.34,2,46,2,2,2,6,Needs Attention
14975,United Kingdom,472.39,2,57,2,2,2,6,Needs Attention
16038,United Kingdom,471.78,3,7,1,3,2,6,Hibernating
13066,United Kingdom,470.8,2,24,2,2,2,6,Needs Attention
17254,United Kingdom,469.48,3,4,1,3,2,6,Hibernating
15557,United Kingdom,468.91,1,28,2,2,2,6,Needs Attention
16504,United Kingdom,465.88,1,25,2,2,2,6,Needs Attention
13928,United Kingdom,464.57,4,10,1,3,2,6,Hibernating
12667,Finland,460.13,1,58,2,2,2,6,Needs Attention
17111,United Kingdom,459.58,2,47,2,2,2,6,Needs Attention
15121,United Kingdom,457.72,2,50,2,2,2,6,Needs Attention
17344,United Kingdom,457.36,2,46,2,2,2,6,Needs Attention
12596,Spain,450.27,2,51,2,2,2,6,Needs Attention
14780,United Kingdom,447.68,2,54,2,2,2,6,Needs Attention
14638,United Kingdom,443.6,1,50,2,2,2,6,Needs Attention
16025,United Kingdom,439.66,1,29,2,2,2,6,Needs Attention
14910,United Kingdom,434.35,4,2,1,3,2,6,Hibernating
12827,United Kingdom,430.15,3,5,1,3,2,6,Hibernating
15450,United Kingdom,429.84,1,30,2,2,2,6,Needs Attention
15360,United Kingdom,427.93,1,39,2,2,2,6,Needs Attention
12384,Switzerland,425.27,2,28,2,2,2,6,Needs Attention
12491,France,424.4,1,38,2,2,2,6,Needs Attention
15545,United Kingdom,424.3,2,54,2,2,2,6,Needs Attention
18240,United Kingdom,422.58,1,46,2,2,2,6,Needs Attention
16149,United Kingdom,422.22,3,4,1,3,2,6,Hibernating
15206,United Kingdom,420.3,4,10,1,3,2,6,Hibernating
13565,United Kingdom,414.8,3,19,1,3,2,6,Hibernating
16243,United Kingdom,409.1,2,33,2,2,2,6,Needs Attention
18164,United Kingdom,399.65,1,37,2,2,2,6,Needs Attention
17052,United Kingdom,399.09,1,28,2,2,2,6,Needs Attention
17830,United Kingdom,398.7,3,1,1,3,2,6,Hibernating
15522,United Kingdom,397.99,2,32,2,2,2,6,Needs Attention
12508,France,397.88,2,26,2,2,2,6,Needs Attention
15429,United Kingdom,397.35,2,26,2,2,2,6,Needs Attention
18067,United Kingdom,396.33,1,40,2,2,2,6,Needs Attention
13083,United Kingdom,395.43,3,4,1,3,2,6,Hibernating
16207,United Kingdom,394.38,1,25,2,2,2,6,Needs Attention
15345,United Kingdom,393.54,1,45,2,2,2,6,Needs Attention
14752,United Kingdom,389.64,1,43,2,2,2,6,Needs Attention
15592,United Kingdom,388.58,1,46,2,2,2,6,Needs Attention
17614,United Kingdom,386.32,1,57,2,2,2,6,Needs Attention
16433,United Kingdom,384.52,2,28,2,2,2,6,Needs Attention
17357,United Kingdom,384.39,2,24,2,2,2,6,Needs Attention
14598,United Kingdom,384.04,2,44,2,2,2,6,Needs Attention
12832,United Kingdom,383.03,2,32,2,2,2,6,Needs Attention
17403,United Kingdom,382.87,2,36,2,2,2,6,Needs Attention
12445,Spain,378.98,2,22,2,2,2,6,Needs Attention
17736,United Kingdom,377.44,3,9,1,3,2,6,Hibernating
17489,United Kingdom,376.64,2,58,2,2,2,6,Needs Attention
17078,United Kingdom,375.86,2,36,2,2,2,6,Needs Attention
12895,United Kingdom,372.8,2,42,2,2,2,6,Needs Attention
12981,United Kingdom,372.22,2,29,2,2,2,6,Needs Attention
15458,United Kingdom,370.44,2,25,2,2,2,6,Needs Attention
12448,Spain,365.45,1,44,2,2,2,6,Needs Attention
14528,United Kingdom,364.22,1,37,2,2,2,6,Needs Attention
16052,United Kingdom,362.06,1,54,2,2,2,6,Needs Attention
17772,United Kingdom,360.75,3,10,1,3,2,6,Hibernating
16856,United Kingdom,358.49,3,14,1,3,2,6,Hibernating
16971,United Kingdom,357.21,1,38,2,2,2,6,Needs Attention
18273,United Kingdom,357.0,4,2,1,3,2,6,Hibernating
15840,United Kingdom,355.56,2,58,2,2,2,6,Needs Attention
15986,United Kingdom,354.42,2,30,2,2,2,6,Needs Attention
13670,United Kingdom,349.7,1,75,3,1,2,6,Promising
13352,United Kingdom,347.98,1,60,3,1,2,6,Promising
13774,United Kingdom,345.0,1,81,3,1,2,6,Promising
16851,United Kingdom,342.45,3,4,1,3,2,6,Hibernating
17835,United Kingdom,342.24,3,2,1,3,2,6,Hibernating
14799,United Kingdom,338.15,2,51,2,2,2,6,Needs Attention
15942,United Kingdom,337.44,1,133,3,1,2,6,Promising
13930,United Kingdom,337.34,2,57,2,2,2,6,Needs Attention
14196,United Kingdom,335.52,1,106,3,1,2,6,Promising
13904,United Kingdom,332.64,2,37,2,2,2,6,Needs Attention
16803,United Kingdom,332.3,1,65,3,1,2,6,Promising
14517,United Kingdom,330.45,2,33,2,2,2,6,Needs Attention
15130,United Kingdom,330.11,1,169,3,1,2,6,Promising
17154,United Kingdom,329.34,1,75,3,1,2,6,Promising
13817,Germany,328.98,2,29,2,2,2,6,Needs Attention
13372,United Kingdom,328.64,1,89,3,1,2,6,Promising
16855,United Kingdom,328.4,2,23,2,2,2,6,Needs Attention
13801,United Kingdom,324.8,1,66,3,1,2,6,Promising
18261,United Kingdom,324.24,2,43,2,2,2,6,Needs Attention
13351,United Kingdom,323.94,1,66,3,1,2,6,Promising
16627,United Kingdom,322.8,1,79,3,1,2,6,Promising
15432,United Kingdom,320.76,2,23,2,2,2,6,Needs Attention
14622,United Kingdom,320.58,1,184,3,1,2,6,Promising
16761,United Kingdom,316.62,1,96,3,1,2,6,Promising
16582,United Kingdom,313.62,1,113,3,1,2,6,Promising
13845,United Kingdom,312.98,1,64,3,1,2,6,Promising
14951,United Kingdom,311.69,1,79,3,1,2,6,Promising
15185,United Kingdom,310.62,1,70,3,1,2,6,Promising
12884,United Kingdom,309.05,1,88,3,1,2,6,Promising
16796,United Kingdom,305.62,1,89,3,1,2,6,Promising
16181,United Kingdom,305.54,1,73,3,1,2,6,Promising
16674,United Kingdom,304.24,2,54,2,2,2,6,Needs Attention
13343,United Kingdom,303.43,1,177,3,1,2,6,Promising
18165,United Kingdom,302.46,1,177,3,1,2,6,Promising
17506,United Kingdom,302.2,1,75,3,1,2,6,Promising
13667,United Kingdom,299.05,1,149,3,1,2,6,Promising
15609,United Kingdom,298.48,1,184,3,1,2,6,Promising
12566,Germany,297.65,1,86,3,1,2,6,Promising
13504,United Kingdom,295.93,1,64,3,1,2,6,Promising
17301,United Kingdom,294.39,2,21,2,2,2,6,Needs Attention
17124,United Kingdom,294.24,1,185,3,1,2,6,Promising
15060,United Kingdom,293.0,4,8,1,3,2,6,Hibernating
13347,United Kingdom,291.36,1,70,3,1,2,6,Promising
16808,United Kingdom,288.42,2,99,3,2,1,6,Needs Attention
14660,United Kingdom,285.74,2,86,3,2,1,6,Needs Attention
13121,United Kingdom,283.73,1,269,4,1,1,6,Promising
13708,United Kingdom,283.33,1,271,4,1,1,6,Promising
12851,United Kingdom,280.76,2,96,3,2,1,6,Needs Attention
12515,Italy,278.7,1,353,4,1,1,6,Promising
13606,United Kingdom,276.75,3,29,2,3,1,6,Needs Attention
12738,Germany,274.7,1,372,4,1,1,6,Promising
17355,United Kingdom,273.31,1,386,4,1,1,6,Promising
14816,United Kingdom,271.85,1,197,4,1,1,6,Promising
14436,United Kingdom,271.7,2,98,3,2,1,6,Needs Attention
13058,United Kingdom,271.4,3,24,2,3,1,6,Needs Attention
15408,United Kingdom,267.18,1,264,4,1,1,6,Promising
15517,United Kingdom,267.03,1,233,4,1,1,6,Promising
15423,United Kingdom,266.89,3,38,2,3,1,6,Needs Attention
17786,United Kingdom,266.85,2,85,3,2,1,6,Needs Attention
15119,United Kingdom,266.4,1,245,4,1,1,6,Promising
13973,United Kingdom,264.7,1,287,4,1,1,6,Promising
12892,United Kingdom,263.38,1,396,4,1,1,6,Promising
13331,United Kingdom,262.4,1,401,4,1,1,6,Promising
17901,United Kingdom,260.08,3,29,2,3,1,6,Needs Attention
17558,United Kingdom,259.17,1,393,4,1,1,6,Promising
14526,United Kingdom,258.65,1,389,4,1,1,6,Promising
13227,United Kingdom,257.7,1,201,4,1,1,6,Promising
15404,United Kingdom,257.06,1,375,4,1,1,6,Promising
15923,United Kingdom,254.16,1,372,4,1,1,6,Promising
14765,United Kingdom,254.11,3,29,2,3,1,6,Needs Attention
17992,United Kingdom,252.88,1,389,4,1,1,6,Promising
15019,United Kingdom,252.81,1,266,4,1,1,6,Promising
13251,United Kingdom,252.68,1,402,4,1,1,6,Promising
16074,United Kingdom,252.5,1,390,4,1,1,6,Promising
17210,United Kingdom,251.72,1,392,4,1,1,6,Promising
16976,United Kingdom,251.52,1,267,4,1,1,6,Promising
14501,United Kingdom,251.21,2,183,3,2,1,6,Needs Attention
12807,Sweden,250.35,1,383,4,1,1,6,Promising
17303,United Kingdom,250.04,1,361,4,1,1,6,Promising
15510,United Kingdom,250.0,1,330,4,1,1,6,Promising
13592,United Kingdom,247.96,4,35,2,3,1,6,Needs Attention
15495,United Kingdom,246.5,1,379,4,1,1,6,Promising
16778,United Kingdom,245.94,2,74,3,2,1,6,Needs Attention
14281,United Kingdom,245.15,1,408,4,1,1,6,Promising
17892,United Kingdom,244.1,3,56,2,3,1,6,Needs Attention
15336,United Kingdom,240.5,1,401,4,1,1,6,Promising
13570,United Kingdom,239.49,1,243,4,1,1,6,Promising
13789,United Kingdom,239.46,1,388,4,1,1,6,Promising
12561,Germany,238.85,1,302,4,1,1,6,Promising
14586,United Kingdom,237.36,1,276,4,1,1,6,Promising
15457,United Kingdom,237.07,1,262,4,1,1,6,Promising
12604,France,236.18,2,79,3,2,1,6,Needs Attention
17872,United Kingdom,235.87,1,381,4,1,1,6,Promising
14473,United Kingdom,234.34,2,74,3,2,1,6,Needs Attention
17060,United Kingdom,234.24,1,266,4,1,1,6,Promising
18213,United Kingdom,232.48,1,236,4,1,1,6,Promising
14314,United Kingdom,229.8,2,106,3,2,1,6,Needs Attention
15528,United Kingdom,229.33,1,254,4,1,1,6,Promising
17868,United Kingdom,227.15,1,386,4,1,1,6,Promising
16740,United Kingdom,226.91,1,395,4,1,1,6,Promising
16587,United Kingdom,225.15,1,232,4,1,1,6,Promising
16346,United Kingdom,224.51,1,385,4,1,1,6,Promising
12914,United Kingdom,223.98,1,400,4,1,1,6,Promising
12887,United Kingdom,222.4,1,383,4,1,1,6,Promising
12563,Italy,221.24,1,408,4,1,1,6,Promising
18114,United Kingdom,220.1,1,290,4,1,1,6,Promising
13992,United Kingdom,219.5,3,30,2,3,1,6,Needs Attention
14458,United Kingdom,219.27,1,380,4,1,1,6,Promising
15554,United Kingdom,217.2,1,277,4,1,1,6,Promising
18007,United Kingdom,215.22,1,392,4,1,1,6,Promising
17619,United Kingdom,214.37,1,312,4,1,1,6,Promising
15460,United Kingdom,214.26,1,354,4,1,1,6,Promising
12961,United Kingdom,211.99,1,379,4,1,1,6,Promising
15703,United Kingdom,211.5,1,264,4,1,1,6,Promising
13691,United Kingdom,210.78,1,396,4,1,1,6,Promising
16874,United Kingdom,209.89,1,379,4,1,1,6,Promising
16457,United Kingdom,208.36,1,218,4,1,1,6,Promising
15052,United Kingdom,207.73,1,319,4,1,1,6,Promising
17989,United Kingdom,207.33,1,379,4,1,1,6,Promising
15925,United Kingdom,207.15,1,194,4,1,1,6,Promising
15820,United Kingdom,206.98,1,319,4,1,1,6,Promising
14964,United Kingdom,206.21,1,247,4,1,1,6,Promising
17670,United Kingdom,205.7,1,227,4,1,1,6,Promising
15319,United Kingdom,204.5,1,283,4,1,1,6,Promising
17394,United Kingdom,203.87,1,219,4,1,1,6,Promising
13284,United Kingdom,201.19,1,330,4,1,1,6,Promising
18281,United Kingdom,201.14,2,180,3,2,1,6,Needs Attention
14782,United Kingdom,200.1,1,319,4,1,1,6,Promising
15020,United Kingdom,198.47,1,379,4,1,1,6,Promising
14185,United Kingdom,197.65,1,331,4,1,1,6,Promising
12927,United Kingdom,197.31,1,394,4,1,1,6,Promising
15234,United Kingdom,197.0,1,276,4,1,1,6,Promising
14405,United Kingdom,195.0,1,386,4,1,1,6,Promising
14476,United Kingdom,193.0,1,257,4,1,1,6,Promising
16965,United Kingdom,192.07,1,226,4,1,1,6,Promising
13972,United Kingdom,190.25,2,70,3,2,1,6,Needs Attention
17283,United Kingdom,188.46,1,378,4,1,1,6,Promising
17781,United Kingdom,188.02,2,159,3,2,1,6,Needs Attention
18013,United Kingdom,187.29,2,155,3,2,1,6,Needs Attention
17574,United Kingdom,185.65,1,242,4,1,1,6,Promising
12413,Spain,185.35,1,402,4,1,1,6,Promising
16097,United Kingdom,185.05,1,240,4,1,1,6,Promising
17803,United Kingdom,184.66,1,392,4,1,1,6,Promising
14059,United Kingdom,183.6,1,266,4,1,1,6,Promising
12574,France,182.45,1,315,4,1,1,6,Promising
17820,United Kingdom,180.61,1,374,4,1,1,6,Promising
16640,United Kingdom,179.4,1,397,4,1,1,6,Promising
14705,United Kingdom,179.0,1,198,4,1,1,6,Promising
15292,United Kingdom,178.39,1,201,4,1,1,6,Promising
16403,United Kingdom,177.5,1,312,4,1,1,6,Promising
13072,United Kingdom,177.15,1,266,4,1,1,6,Promising
17036,United Kingdom,176.9,1,383,4,1,1,6,Promising
18054,United Kingdom,176.5,1,392,4,1,1,6,Promising
16144,United Kingdom,175.2,1,246,4,1,1,6,Promising
16559,United Kingdom,175.0,1,397,4,1,1,6,Promising
14495,United Kingdom,174.8,3,50,2,3,1,6,Needs Attention
18010,United Kingdom,174.8,1,256,4,1,1,6,Promising
16599,United Kingdom,172.8,1,385,4,1,1,6,Promising
13671,United Kingdom,172.6,1,394,4,1,1,6,Promising
15515,United Kingdom,171.81,1,387,4,1,1,6,Promising
17983,United Kingdom,171.71,1,395,4,1,1,6,Promising
14536,United Kingdom,170.95,1,259,4,1,1,6,Promising
14811,United Kingdom,170.5,1,387,4,1,1,6,Promising
15256,United Kingdom,170.4,2,148,3,2,1,6,Needs Attention
12551,Spain,168.0,1,357,4,1,1,6,Promising
17367,United Kingdom,167.55,1,238,4,1,1,6,Promising
13967,United Kingdom,166.3,2,145,3,2,1,6,Needs Attention
13903,United Kingdom,165.45,1,400,4,1,1,6,Promising
13470,United Kingdom,165.0,2,99,3,2,1,6,Needs Attention
15316,United Kingdom,165.0,1,326,4,1,1,6,Promising
13547,United Kingdom,164.53,1,408,4,1,1,6,Promising
17535,United Kingdom,164.4,1,280,4,1,1,6,Promising
16517,United Kingdom,162.7,1,277,4,1,1,6,Promising
15733,United Kingdom,162.3,1,282,4,1,1,6,Promising
12622,Germany,162.1,1,232,4,1,1,6,Promising
13229,United Kingdom,160.95,1,225,4,1,1,6,Promising
18146,United Kingdom,160.35,2,140,3,2,1,6,Needs Attention
13420,United Kingdom,159.85,2,149,3,2,1,6,Needs Attention
13302,United Kingdom,159.2,2,155,3,2,1,6,Needs Attention
18224,United Kingdom,158.95,1,263,4,1,1,6,Promising
12509,France,158.5,1,284,4,1,1,6,Promising
18004,United Kingdom,157.92,1,362,4,1,1,6,Promising
16687,United Kingdom,157.63,1,390,4,1,1,6,Promising
17128,United Kingdom,157.09,1,334,4,1,1,6,Promising
17118,United Kingdom,157.02,1,317,4,1,1,6,Promising
14368,United Kingdom,155.0,1,319,4,1,1,6,Promising
17698,United Kingdom,154.95,1,260,4,1,1,6,Promising
15226,United Kingdom,154.41,1,310,4,1,1,6,Promising
17517,United Kingdom,153.94,1,308,4,1,1,6,Promising
18138,United Kingdom,152.65,1,295,4,1,1,6,Promising
18113,United Kingdom,152.64,1,368,4,1,1,6,Promising
14066,United Kingdom,152.55,1,266,4,1,1,6,Promising
15509,United Kingdom,152.41,1,380,4,1,1,6,Promising
16617,United Kingdom,151.85,1,235,4,1,1,6,Promising
14046,United Kingdom,151.59,1,284,4,1,1,6,Promising
18076,United Kingdom,151.49,1,380,4,1,1,6,Promising
16662,United Kingdom,151.05,1,394,4,1,1,6,Promising
16724,United Kingdom,147.35,1,404,4,1,1,6,Promising
12858,United Kingdom,147.27,1,383,4,1,1,6,Promising
12565,Saudi Arabia,145.92,1,288,4,1,1,6,Promising
14972,United Kingdom,145.07,2,128,3,2,1,6,Needs Attention
16598,United Kingdom,145.05,1,285,4,1,1,6,Promising
15902,United Kingdom,145.01,1,380,4,1,1,6,Promising
12736,France,144.0,1,332,4,1,1,6,Promising
15705,United Kingdom,143.1,1,201,4,1,1,6,Promising
14386,United Kingdom,142.4,1,296,4,1,1,6,Promising
12686,France,142.28,1,371,4,1,1,6,Promising
